,bush,state,edu,age
8418,0.0,49,2,3
8419,1.0,25,3,2
8420,1.0,6,2,2
8421,1.0,6,3,1
8422,1.0,10,3,2
8423,1.0,23,3,1
8424,0.0,26,4,2
8425,,42,1,4
8426,1.0,1,2,2
8427,1.0,39,3,3
8428,1.0,23,3,2
8429,1.0,34,2,2
8430,1.0,36,3,4
8431,1.0,50,3,3
8432,0.0,36,3,1
8433,0.0,5,4,2
8434,1.0,44,1,1
8435,0.0,10,3,3
8436,1.0,23,3,3
8437,1.0,10,2,4
8438,1.0,39,3,2
8439,1.0,7,4,1
8440,0.0,43,4,4
8441,1.0,15,2,2
8442,0.0,5,1,2
8443,0.0,33,2,1
8444,1.0,34,4,2
8445,1.0,36,2,1
8446,0.0,14,2,4
8447,1.0,23,3,2
8448,1.0,18,2,1
8449,0.0,37,2,2
8450,0.0,43,1,4
8451,1.0,20,4,4
8452,1.0,14,2,1
8453,0.0,26,3,4
8454,0.0,1,4,4
8455,0.0,50,3,2
8456,0.0,33,2,1
8457,1.0,31,2,2
8458,1.0,14,2,4
8459,1.0,48,3,1
8460,1.0,47,2,2
8461,1.0,47,3,1
8462,1.0,7,4,2
8463,0.0,23,3,2
8464,1.0,6,3,4
8465,1.0,13,3,2
8466,,25,4,2
8467,0.0,31,4,2
8468,0.0,24,3,2
8469,,31,3,2
8470,0.0,34,2,4
8471,0.0,34,2,2
8472,0.0,23,3,1
8473,1.0,39,3,1
8474,1.0,5,4,4
8475,1.0,26,3,3
8476,0.0,14,3,4
8477,,35,2,1
8478,1.0,39,1,3
8479,,28,2,4
8480,1.0,47,4,3
8481,1.0,42,4,1
8482,1.0,23,2,1
8483,0.0,50,2,2
8484,0.0,11,2,2
8485,1.0,18,3,3
8486,0.0,17,3,2
8487,0.0,39,2,3
8488,1.0,33,4,2
8489,,10,3,3
8490,,33,2,2
8491,,4,3,2
8492,,24,4,2
8493,1.0,16,4,2
8494,1.0,50,2,1
8495,0.0,24,1,4
8496,0.0,50,2,1
8497,1.0,23,2,4
8498,1.0,36,2,2
8499,1.0,24,4,2
8500,0.0,26,1,3
8501,0.0,22,3,1
8502,1.0,36,4,2
8503,0.0,18,3,2
8504,0.0,39,2,2
8505,1.0,26,4,2
8506,0.0,14,4,3
8507,0.0,10,2,4
8508,,33,2,3
8509,0.0,5,4,3
8510,,39,1,3
8511,1.0,39,4,2
8512,1.0,44,1,2
8513,0.0,36,2,3
8514,1.0,14,2,3
8515,1.0,15,2,2
8516,1.0,36,2,4
8517,1.0,14,3,2
8518,0.0,23,4,2
8519,0.0,41,1,4
8520,0.0,33,4,1
8521,1.0,23,2,3
8522,1.0,10,4,1
8523,,33,2,1
8524,0.0,45,4,4
8525,0.0,6,4,2
8526,1.0,15,4,2
8527,1.0,14,4,2
8528,0.0,5,2,1
8529,0.0,44,2,4
8530,0.0,36,2,3
8531,1.0,10,2,3
8532,0.0,31,4,3
8533,0.0,48,1,3
8534,0.0,5,1,1
8535,,48,1,3
8536,,47,2,3
8537,0.0,14,2,2
8538,0.0,39,2,3
8539,,5,3,4
8540,1.0,5,3,2
8541,0.0,33,4,2
8542,1.0,47,4,2
8543,1.0,26,4,3
8544,1.0,36,3,3
8545,0.0,44,3,2
8546,0.0,5,4,2
8547,1.0,36,2,2
8548,1.0,5,4,2
8549,0.0,4,2,3
8550,0.0,44,4,1
8551,0.0,22,1,3
8552,1.0,24,4,2
8553,0.0,4,4,3
8554,0.0,25,2,2
8555,1.0,39,2,3
8556,0.0,32,4,2
8557,0.0,15,1,2
8558,1.0,11,2,4
8559,,44,4,4
8560,1.0,44,3,4
8561,1.0,22,2,1
8562,1.0,25,2,1
8563,1.0,11,2,3
8564,1.0,14,4,2
8565,1.0,31,2,2
8566,0.0,48,2,2
8567,1.0,32,2,4
8568,1.0,33,4,1
8569,,11,3,4
8570,,36,2,3
8571,,40,2,1
8572,0.0,3,2,4
8573,0.0,48,3,4
8574,1.0,10,3,4
8575,1.0,11,3,2
8576,0.0,23,2,2
8577,1.0,8,4,1
8578,0.0,33,2,4
8579,1.0,5,4,1
8580,1.0,10,2,4
8581,1.0,23,2,4
8582,1.0,44,4,3
8583,1.0,22,1,2
8584,1.0,3,3,1
8585,1.0,19,3,3
8586,1.0,5,2,1
8587,1.0,26,2,3
8588,1.0,10,2,3
8589,1.0,36,3,2
8590,0.0,40,2,4
8591,0.0,5,4,1
8592,0.0,16,2,1
8593,0.0,23,2,2
8594,1.0,44,2,4
8595,1.0,38,4,2
8596,1.0,44,2,3
8597,1.0,43,1,3
8598,1.0,37,2,2
8599,1.0,15,2,3
8600,0.0,36,1,3
8601,0.0,48,3,2
8602,1.0,36,4,3
8603,0.0,5,1,4
8604,1.0,4,2,2
8605,1.0,11,2,3
8606,1.0,5,2,4
8607,,44,3,4
8608,,19,4,2
8609,0.0,44,2,3
8610,1.0,5,2,3
8611,1.0,44,4,3
8612,1.0,36,3,1
8613,,23,3,2
8614,,41,2,1
8615,1.0,36,2,2
8616,1.0,25,2,1
8617,1.0,47,2,2
8618,1.0,44,3,3
8619,0.0,36,3,3
8620,0.0,50,3,1
8621,0.0,33,4,1
8622,0.0,10,4,3
8623,0.0,1,1,4
8624,0.0,22,4,2
8625,0.0,22,4,1
8626,0.0,21,4,1
8627,0.0,44,3,2
8628,0.0,5,4,2
8629,0.0,36,2,3
8630,0.0,17,2,3
8631,0.0,1,3,3
8632,0.0,44,1,2
8633,1.0,17,2,2
8634,1.0,31,1,3
8635,1.0,18,3,3
8636,1.0,34,2,2
8637,0.0,44,1,4
8638,1.0,44,1,3
8639,0.0,39,2,2
8640,1.0,11,3,3
8641,1.0,48,3,3
8642,0.0,41,4,2
8643,0.0,24,2,2
8644,0.0,26,3,2
8645,0.0,26,2,2
8646,0.0,10,4,4
8647,,50,1,4
8648,0.0,5,3,2
8649,1.0,39,4,4
8650,1.0,15,2,3
8651,1.0,5,2,1
8652,1.0,33,2,3
8653,1.0,33,3,2
8654,1.0,39,2,1
8655,1.0,33,3,2
8656,0.0,7,4,4
8657,0.0,39,1,1
8658,0.0,39,2,2
8659,1.0,22,1,4
8660,0.0,33,4,2
8661,0.0,31,2,3
8662,0.0,31,4,3
8663,1.0,46,1,4
8664,1.0,31,4,2
8665,1.0,22,2,3
8666,0.0,33,4,2
8667,0.0,33,3,3
8668,1.0,21,4,1
8669,0.0,21,2,2
8670,0.0,31,3,1
8671,0.0,33,4,3
8672,0.0,39,4,1
8673,1.0,39,2,4
8674,1.0,21,4,4
8675,0.0,33,4,2
8676,0.0,21,2,3
8677,0.0,34,2,1
8678,0.0,31,1,4
8679,0.0,11,2,1
8680,0.0,39,2,3
8681,,21,2,2
8682,0.0,10,2,2
8683,0.0,34,2,2
8684,0.0,47,2,3
8685,0.0,21,4,2
8686,1.0,34,4,1
8687,0.0,39,4,2
8688,,47,1,2
8689,1.0,10,4,2
8690,0.0,49,1,4
8691,1.0,41,2,4
8692,0.0,21,2,1
8693,1.0,10,3,1
8694,0.0,36,3,1
8695,1.0,25,4,4
8696,1.0,15,4,4
8697,1.0,19,2,3
8698,0.0,11,4,2
8699,1.0,26,2,2
8700,0.0,24,3,1
8701,0.0,4,4,1
8702,1.0,23,2,1
8703,1.0,7,2,1
8704,1.0,36,2,1
8705,1.0,24,2,3
8706,1.0,50,2,1
8707,1.0,23,3,3
8708,0.0,21,3,1
8709,1.0,14,4,2
8710,1.0,10,2,3
8711,1.0,19,2,2
8712,1.0,14,2,1
8713,1.0,24,3,2
8714,1.0,14,2,3
8715,1.0,26,2,3
8716,1.0,44,2,2
8717,0.0,44,2,2
8718,1.0,15,3,2
8719,,19,2,4
8720,0.0,23,1,3
8721,1.0,19,4,2
8722,1.0,18,4,2
8723,1.0,23,2,4
8724,1.0,44,3,2
8725,0.0,5,2,3
8726,1.0,23,2,1
8727,0.0,14,2,2
8728,0.0,10,3,4
8729,,36,2,4
8730,0.0,43,2,2
8731,0.0,44,2,1
8732,1.0,45,1,2
8733,,38,3,4
8734,1.0,5,3,1
8735,0.0,42,2,4
8736,1.0,5,2,2
8737,1.0,23,3,2
8738,0.0,48,4,2
8739,1.0,28,3,4
8740,1.0,37,4,2
8741,0.0,22,3,2
8742,1.0,43,3,2
8743,,18,3,4
8744,0.0,5,4,3
8745,1.0,24,3,1
8746,1.0,5,2,2
8747,0.0,5,3,1
8748,0.0,48,2,3
8749,1.0,23,3,2
8750,1.0,18,4,4
8751,1.0,5,3,2
8752,1.0,38,1,1
8753,1.0,34,2,4
8754,1.0,41,2,1
8755,0.0,32,4,2
8756,0.0,6,2,2
8757,0.0,36,3,2
8758,0.0,44,3,4
8759,0.0,19,4,2
8760,1.0,16,3,2
8761,0.0,39,2,3
8762,0.0,38,4,2
8763,,1,2,1
8764,1.0,5,2,2
8765,1.0,5,3,1
8766,1.0,33,4,1
8767,0.0,24,2,3
8768,,29,4,3
8769,0.0,48,4,3
8770,0.0,24,2,3
8771,1.0,36,2,2
8772,0.0,47,3,2
8773,1.0,44,4,1
8774,0.0,51,3,1
8775,0.0,21,1,4
8776,1.0,23,3,4
8777,0.0,37,3,3
8778,0.0,5,4,1
8779,1.0,44,3,2
8780,,23,1,3
8781,0.0,33,4,4
8782,0.0,39,4,2
8783,0.0,3,2,3
8784,0.0,39,3,4
8785,1.0,5,4,2
8786,1.0,14,4,4
8787,,24,2,3
8788,,14,4,2
8789,1.0,36,2,3
8790,1.0,38,2,2
8791,1.0,36,1,1
8792,1.0,44,2,1
8793,1.0,10,3,2
8794,1.0,34,3,1
8795,1.0,34,3,1
8796,1.0,6,1,4
8797,0.0,5,3,1
8798,1.0,10,4,2
8799,1.0,41,4,1
8800,1.0,39,1,3
8801,1.0,6,4,1
8802,1.0,33,2,3
8803,1.0,43,2,1
8804,1.0,11,3,1
8805,0.0,6,4,2
8806,0.0,14,1,3
8807,0.0,43,2,4
8808,0.0,39,3,2
8809,1.0,5,3,2
8810,1.0,36,3,1
8811,1.0,28,4,2
8812,1.0,50,2,1
8813,0.0,7,4,4
8814,0.0,18,1,4
8815,0.0,5,2,2
8816,1.0,15,4,2
8817,1.0,36,2,4
8818,1.0,5,3,2
8819,0.0,27,4,2
8820,1.0,50,2,3
8821,1.0,14,2,3
8822,1.0,21,2,1
8823,0.0,5,2,1
8824,1.0,36,4,4
8825,1.0,21,3,1
8826,1.0,11,2,2
8827,1.0,10,2,2
8828,1.0,25,4,4
8829,1.0,39,2,2
8830,1.0,14,3,3
8831,0.0,5,4,3
8832,0.0,24,2,2
8833,0.0,48,3,3
8834,1.0,11,2,3
8835,1.0,50,3,1
8836,1.0,10,2,1
8837,1.0,5,3,2
8838,1.0,5,3,3
8839,0.0,44,1,4
8840,1.0,39,4,3
8841,1.0,5,3,3
8842,0.0,36,2,2
8843,1.0,3,4,3
8844,1.0,34,2,2
8845,0.0,22,2,2
8846,0.0,7,4,1
8847,0.0,49,2,3
8848,0.0,3,2,1
8849,1.0,33,3,2
8850,1.0,39,2,2
8851,1.0,16,2,3
8852,1.0,23,4,2
8853,1.0,48,4,2
8854,0.0,5,4,2
8855,0.0,11,2,2
8856,0.0,47,2,1
8857,0.0,20,4,2
8858,1.0,5,4,1
8859,1.0,21,3,4
8860,1.0,5,4,3
8861,1.0,36,3,1
8862,1.0,23,4,3
8863,0.0,22,4,4
8864,,48,3,3
8865,1.0,36,1,4
8866,1.0,17,2,1
8867,0.0,33,2,1
8868,0.0,31,2,2
8869,1.0,10,2,2
8870,1.0,48,4,2
8871,1.0,48,3,1
8872,1.0,10,2,3
8873,,34,4,4
8874,0.0,33,2,2
8875,0.0,10,1,1
8876,1.0,44,2,3
8877,0.0,5,4,2
8878,1.0,19,2,1
8879,1.0,6,4,2
8880,1.0,4,2,1
8881,1.0,48,4,1
8882,1.0,37,4,2
8883,0.0,48,4,2
8884,0.0,11,1,4
8885,1.0,10,2,1
8886,0.0,50,2,2
8887,1.0,3,4,1
8888,1.0,3,4,2
8889,1.0,44,2,2
8890,1.0,31,3,4
8891,1.0,47,3,2
8892,,34,3,4
8893,1.0,4,2,4
8894,1.0,39,4,2
8895,0.0,21,3,2
8896,0.0,16,3,1
8897,0.0,14,3,1
8898,0.0,7,4,1
8899,1.0,36,3,2
8900,0.0,36,4,2
8901,1.0,22,4,2
8902,0.0,22,4,2
8903,1.0,44,3,2
8904,0.0,14,4,2
8905,1.0,36,3,2
8906,0.0,26,2,3
8907,0.0,33,4,2
8908,0.0,50,2,2
8909,1.0,26,2,4
8910,,47,1,3
8911,1.0,19,2,2
8912,1.0,15,3,1
8913,1.0,10,3,2
8914,0.0,10,2,2
8915,0.0,33,4,2
8916,0.0,5,1,4
8917,0.0,23,4,2
8918,0.0,26,4,2
8919,1.0,33,2,1
8920,1.0,33,1,1
8921,0.0,23,3,4
8922,,14,2,4
8923,,47,2,3
8924,1.0,41,2,3
8925,0.0,36,4,2
8926,1.0,34,2,3
8927,1.0,10,4,2
8928,1.0,32,4,2
8929,1.0,23,2,2
8930,1.0,41,2,2
8931,1.0,10,2,2
8932,1.0,5,1,4
8933,1.0,26,2,2
8934,0.0,39,2,2
8935,0.0,22,4,4
8936,1.0,10,4,2
8937,1.0,15,1,2
8938,1.0,41,3,2
8939,1.0,23,2,2
8940,0.0,21,3,3
8941,0.0,33,4,2
8942,1.0,10,1,3
8943,0.0,10,4,2
8944,1.0,47,4,3
8945,0.0,36,3,1
8946,1.0,8,4,3
8947,1.0,30,3,2
8948,1.0,44,2,1
8949,1.0,22,2,1
8950,1.0,11,4,2
8951,,39,1,4
8952,1.0,39,1,4
8953,0.0,33,4,2
8954,1.0,10,4,2
8955,1.0,44,2,3
8956,0.0,31,4,2
8957,0.0,36,2,2
8958,1.0,48,2,4
8959,1.0,15,2,2
8960,1.0,31,2,1
8961,1.0,7,3,1
8962,1.0,44,3,1
8963,1.0,34,4,2
8964,1.0,34,2,1
8965,0.0,10,4,3
8966,1.0,28,4,2
8967,1.0,44,2,3
8968,0.0,39,2,3
8969,1.0,39,4,2
8970,1.0,41,2,2
8971,1.0,34,3,2
8972,0.0,39,1,3
8973,,39,1,4
8974,1.0,44,2,2
8975,1.0,21,2,3
8976,1.0,1,4,2
8977,0.0,33,2,2
8978,1.0,10,3,3
8979,1.0,44,4,3
8980,0.0,22,4,3
8981,0.0,25,2,2
8982,0.0,10,2,4
8983,1.0,22,3,4
8984,0.0,24,3,2
8985,1.0,23,2,1
8986,1.0,23,2,2
8987,1.0,44,4,2
8988,1.0,30,2,2
8989,1.0,50,2,2
8990,,26,2,3
8991,0.0,23,4,1
8992,0.0,40,2,1
8993,0.0,44,2,1
8994,0.0,10,2,1
8995,0.0,48,1,3
8996,0.0,10,2,2
8997,0.0,26,1,4
8998,1.0,44,3,3
8999,0.0,8,1,3
9000,0.0,50,1,2
9001,1.0,10,4,1
9002,0.0,15,3,1
9003,1.0,5,4,2
9004,1.0,7,2,2
9005,1.0,47,2,2
9006,1.0,10,2,1
9007,0.0,22,4,1
9008,1.0,5,4,4
9009,1.0,24,2,4
9010,1.0,15,4,1
9011,,22,1,4
9012,1.0,31,2,1
9013,1.0,10,2,2
9014,1.0,26,4,1
9015,0.0,36,1,3
9016,0.0,35,2,3
9017,0.0,50,2,1
9018,0.0,5,4,2
9019,0.0,5,4,1
9020,0.0,14,3,3
9021,0.0,5,2,3
9022,0.0,21,4,3
9023,0.0,39,4,2
9024,1.0,18,1,3
9025,1.0,16,2,1
9026,0.0,10,2,3
9027,0.0,24,3,1
9028,0.0,26,1,2
9029,0.0,33,2,3
9030,1.0,5,4,1
9031,0.0,50,3,1
9032,0.0,50,2,2
9033,1.0,50,1,1
9034,1.0,5,2,2
9035,1.0,39,4,3
9036,1.0,4,2,3
9037,1.0,39,2,1
9038,1.0,44,4,1
9039,0.0,16,2,2
9040,0.0,35,3,2
9041,0.0,44,1,1
9042,,43,4,2
9043,1.0,22,2,4
9044,1.0,50,4,3
9045,1.0,44,3,1
9046,0.0,40,3,2
9047,0.0,16,2,3
9048,0.0,33,2,3
9049,1.0,30,4,2
9050,0.0,24,1,3
9051,0.0,31,1,3
9052,1.0,43,2,3
9053,1.0,19,4,2
9054,1.0,17,3,2
9055,0.0,25,2,3
9056,1.0,22,3,4
9057,,44,2,4
9058,0.0,14,2,4
9059,1.0,31,2,1
9060,0.0,43,1,4
9061,1.0,35,2,1
9062,0.0,7,4,2
9063,0.0,18,4,4
9064,1.0,44,4,2
9065,1.0,23,4,1
9066,0.0,18,2,4
9067,0.0,5,3,4
9068,1.0,47,3,3
9069,1.0,1,3,1
9070,1.0,36,2,1
9071,1.0,23,4,3
9072,0.0,4,3,1
9073,1.0,18,1,3
9074,,33,2,4
9075,1.0,41,1,3
9076,1.0,50,2,2
9077,0.0,10,3,3
9078,1.0,48,2,3
9079,1.0,31,2,4
9080,0.0,21,2,2
9081,0.0,5,2,4
9082,0.0,34,2,3
9083,0.0,5,3,1
9084,0.0,22,4,3
9085,0.0,14,1,4
9086,1.0,25,2,3
9087,,14,3,4
9088,,34,2,3
9089,1.0,50,2,4
9090,0.0,5,4,2
9091,,31,4,1
9092,0.0,44,4,4
9093,1.0,43,2,2
9094,,50,2,3
9095,,31,2,4
9096,1.0,48,2,4
9097,1.0,5,4,4
9098,,40,1,3
9099,0.0,39,2,2
9100,0.0,44,4,4
9101,,41,2,1
9102,0.0,5,4,2
9103,,16,2,3
9104,0.0,5,3,4
9105,1.0,5,3,3
9106,1.0,10,4,4
9107,,44,2,3
9108,1.0,36,3,2
9109,1.0,34,1,4
9110,0.0,28,2,2
9111,1.0,10,4,4
9112,0.0,21,2,2
9113,1.0,5,2,2
9114,1.0,5,2,1
9115,0.0,14,3,3
9116,0.0,48,3,1
9117,,26,1,4
9118,1.0,10,3,1
9119,1.0,31,1,4
9120,1.0,39,2,2
9121,0.0,31,1,4
9122,1.0,15,1,4
9123,1.0,43,3,2
9124,1.0,5,3,4
9125,0.0,48,1,4
9126,0.0,31,2,2
9127,1.0,10,3,1
9128,0.0,44,1,4
9129,1.0,34,1,3
9130,0.0,22,4,2
9131,1.0,44,1,2
9132,1.0,43,2,1
9133,0.0,50,3,3
9134,1.0,4,3,4
9135,1.0,43,2,3
9136,1.0,44,4,3
9137,,38,2,3
9138,0.0,17,1,3
9139,1.0,39,3,4
9140,0.0,19,1,3
9141,1.0,10,4,4
9142,,6,1,4
9143,,24,2,4
9144,1.0,43,4,4
9145,,1,2,2
9146,1.0,43,3,2
9147,1.0,21,4,4
9148,0.0,10,2,3
9149,1.0,34,4,2
9150,0.0,34,3,2
9151,,22,4,4
9152,0.0,18,2,4
9153,0.0,14,4,2
9154,1.0,14,4,3
9155,0.0,33,2,1
9156,1.0,44,2,4
9157,1.0,14,3,4
9158,0.0,23,3,4
9159,0.0,36,2,4
9160,1.0,5,2,1
9161,1.0,10,1,2
9162,1.0,31,1,3
9163,1.0,10,4,2
9164,1.0,5,2,3
9165,1.0,44,1,4
9166,1.0,5,2,3
9167,1.0,31,3,2
9168,1.0,1,1,3
9169,1.0,39,2,3
9170,1.0,10,2,4
9171,1.0,50,3,2
9172,1.0,44,4,1
9173,1.0,48,2,1
9174,1.0,33,2,4
9175,1.0,36,1,2
9176,1.0,31,1,3
9177,1.0,39,2,2
9178,1.0,16,1,3
9179,1.0,44,1,2
9180,1.0,47,4,2
9181,1.0,34,2,1
9182,1.0,47,2,3
9183,1.0,5,2,2
9184,1.0,29,1,4
9185,1.0,5,3,2
9186,1.0,39,1,1
9187,1.0,44,1,1
9188,1.0,11,4,2
9189,1.0,6,2,4
9190,1.0,1,2,1
9191,1.0,34,3,1
9192,1.0,8,2,1
9193,1.0,6,2,2
9194,1.0,3,4,4
9195,1.0,5,1,3
9196,1.0,5,4,2
9197,1.0,4,1,4
9198,1.0,33,3,2
9199,1.0,31,4,2
9200,1.0,21,2,2
9201,1.0,10,2,1
9202,,44,4,1
9203,0.0,34,3,2
9204,0.0,33,4,1
9205,1.0,39,2,3
9206,1.0,22,3,2
9207,0.0,33,2,4
9208,0.0,22,2,1
9209,0.0,33,2,3
9210,0.0,33,2,2
9211,1.0,33,2,1
9212,0.0,43,3,2
9213,0.0,33,3,2
9214,1.0,21,2,3
9215,1.0,33,2,2
9216,1.0,10,2,2
9217,0.0,33,3,2
9218,1.0,43,4,2
9219,0.0,33,3,2
9220,0.0,22,3,2
9221,0.0,44,4,2
9222,0.0,39,4,3
9223,0.0,47,2,2
9224,0.0,33,2,1
9225,,33,3,4
9226,1.0,44,2,2
9227,1.0,37,2,1
9228,1.0,44,4,1
9229,1.0,24,4,1
9230,0.0,18,2,2
9231,1.0,33,3,2
9232,1.0,1,3,1
9233,1.0,18,1,4
9234,1.0,33,4,1
9235,0.0,36,2,2
9236,0.0,49,1,2
9237,1.0,10,3,3
9238,1.0,36,2,1
9239,1.0,15,1,2
9240,1.0,36,4,2
9241,1.0,34,2,2
9242,0.0,44,2,3
9243,0.0,34,1,3
9244,0.0,21,2,1
9245,1.0,31,4,1
9246,0.0,23,2,3
9247,0.0,23,2,4
9248,0.0,44,2,1
9249,0.0,11,2,1
9250,0.0,26,4,1
9251,1.0,43,2,2
9252,1.0,43,3,4
9253,1.0,36,3,1
9254,0.0,41,2,3
9255,1.0,44,3,1
9256,1.0,17,4,4
9257,1.0,4,2,3
9258,1.0,4,1,1
9259,0.0,10,4,1
9260,1.0,37,3,2
9261,1.0,26,1,3
9262,0.0,44,2,2
9263,0.0,14,1,3
9264,0.0,18,2,1
9265,1.0,47,2,2
9266,0.0,16,3,3
9267,1.0,37,2,2
9268,0.0,23,3,1
9269,1.0,15,2,3
9270,1.0,34,2,4
9271,1.0,19,2,2
9272,1.0,34,2,1
9273,,23,3,1
9274,1.0,5,4,2
9275,1.0,48,2,3
9276,1.0,50,4,2
9277,1.0,43,4,2
9278,1.0,10,2,2
9279,1.0,44,2,1
9280,0.0,36,4,3
9281,1.0,1,3,3
9282,0.0,5,4,3
9283,1.0,5,3,2
9284,0.0,41,4,1
9285,1.0,47,2,1
9286,1.0,5,1,1
9287,1.0,41,4,2
9288,1.0,48,3,4
9289,1.0,14,4,3
9290,0.0,27,2,1
9291,1.0,3,2,4
9292,1.0,15,1,1
9293,1.0,41,4,3
9294,1.0,27,3,3
9295,0.0,23,3,2
9296,0.0,43,3,4
9297,1.0,43,3,1
9298,0.0,9,4,2
9299,0.0,5,2,2
9300,1.0,23,3,1
9301,1.0,43,1,2
9302,0.0,24,1,2
9303,0.0,21,2,3
9304,1.0,10,2,2
9305,0.0,16,2,2
9306,0.0,21,1,1
9307,0.0,5,4,1
9308,0.0,5,4,2
9309,0.0,25,2,2
9310,,1,2,4
9311,0.0,26,1,4
9312,0.0,24,2,2
9313,1.0,14,3,3
9314,1.0,23,3,1
9315,1.0,44,4,4
9316,1.0,5,3,3
9317,1.0,5,2,4
9318,0.0,47,3,1
9319,1.0,5,4,2
9320,1.0,5,3,2
9321,1.0,5,2,2
9322,1.0,3,3,4
9323,0.0,25,1,3
9324,0.0,5,3,3
9325,0.0,48,3,2
9326,0.0,5,4,1
9327,1.0,5,4,2
9328,0.0,5,4,1
9329,1.0,38,2,3
9330,1.0,25,2,3
9331,1.0,3,2,3
9332,1.0,5,4,2
9333,1.0,51,2,4
9334,0.0,44,2,3
9335,0.0,5,1,2
9336,0.0,11,3,1
9337,1.0,10,3,2
9338,1.0,5,4,3
9339,0.0,5,2,4
9340,1.0,5,2,2
9341,1.0,5,4,3
9342,0.0,10,1,3
9343,1.0,44,3,2
9344,0.0,33,3,3
9345,0.0,11,2,1
9346,1.0,11,2,1
9347,0.0,39,2,3
9348,0.0,44,2,2
9349,0.0,49,3,4
9350,0.0,44,4,3
9351,0.0,4,2,4
9352,0.0,39,2,3
9353,,22,2,4
9354,,33,4,4
9355,1.0,14,3,2
9356,1.0,11,4,2
9357,,10,4,1
9358,,33,2,2
9359,0.0,44,4,2
9360,1.0,16,2,4
9361,0.0,41,3,3
9362,0.0,15,2,2
9363,0.0,31,1,4
9364,1.0,34,3,1
9365,1.0,26,3,1
9366,0.0,47,2,1
9367,1.0,39,2,3
9368,1.0,3,2,3
9369,1.0,39,3,3
9370,,10,1,4
9371,0.0,5,4,3
9372,1.0,34,3,2
9373,1.0,20,4,1
9374,0.0,40,2,2
9375,0.0,31,4,1
9376,1.0,10,3,1
9377,0.0,33,4,2
9378,1.0,30,2,3
9379,1.0,10,4,2
9380,0.0,33,3,4
9381,0.0,31,3,1
9382,0.0,11,3,1
9383,0.0,33,3,4
9384,0.0,33,4,1
9385,0.0,4,1,4
9386,1.0,44,4,2
9387,0.0,5,2,1
9388,0.0,3,2,1
9389,0.0,34,2,4
9390,0.0,39,2,2
9391,0.0,33,1,1
9392,0.0,18,4,2
9393,1.0,7,4,2
9394,1.0,6,4,2
9395,1.0,22,4,1
9396,0.0,33,3,2
9397,1.0,31,3,2
9398,1.0,33,4,2
9399,0.0,10,3,4
9400,1.0,40,2,4
9401,1.0,39,1,4
9402,0.0,36,4,2
9403,0.0,44,2,1
9404,0.0,11,4,2
9405,0.0,27,4,1
9406,0.0,10,3,2
9407,1.0,18,2,1
9408,1.0,33,3,1
9409,0.0,26,2,2
9410,,34,3,3
9411,1.0,39,3,3
9412,0.0,47,4,2
9413,1.0,44,3,2
9414,1.0,24,2,1
9415,0.0,33,2,2
9416,0.0,47,4,1
9417,,44,4,3
9418,1.0,21,2,1
9419,0.0,5,4,3
9420,0.0,39,2,3
9421,1.0,18,1,4
9422,1.0,47,4,1
9423,1.0,34,4,2
9424,1.0,11,1,2
9425,1.0,4,4,2
9426,0.0,50,1,3
9427,0.0,44,3,2
9428,0.0,13,2,1
9429,0.0,26,4,2
9430,0.0,14,2,3
9431,1.0,19,2,1
9432,0.0,26,1,3
9433,,4,1,4
9434,1.0,50,2,2
9435,0.0,36,1,4
9436,0.0,24,4,3
9437,,44,3,2
9438,1.0,24,3,1
9439,1.0,5,2,3
9440,1.0,14,4,2
9441,0.0,15,3,3
9442,0.0,50,4,3
9443,0.0,34,2,2
9444,,43,2,3
9445,0.0,10,4,2
9446,1.0,17,2,2
9447,0.0,24,4,1
9448,1.0,44,3,3
9449,1.0,5,1,1
9450,0.0,21,4,3
9451,0.0,50,2,2
9452,1.0,25,3,3
9453,1.0,43,2,2
9454,1.0,39,4,2
9455,0.0,23,4,2
9456,0.0,5,2,2
9457,1.0,19,1,4
9458,1.0,25,2,3
9459,0.0,49,2,3
9460,1.0,25,3,2
9461,1.0,6,2,2
9462,1.0,6,3,1
9463,1.0,10,3,2
9464,1.0,23,3,1
9465,0.0,26,4,2
9466,,42,1,4
9467,1.0,1,2,2
9468,1.0,39,3,3
9469,1.0,23,3,2
9470,1.0,34,2,2
9471,1.0,36,3,4
9472,1.0,50,3,3
9473,0.0,36,3,1
9474,0.0,5,4,2
9475,1.0,44,1,1
9476,0.0,10,3,3
9477,1.0,23,3,3
9478,1.0,10,2,4
9479,1.0,39,3,2
9480,1.0,7,4,1
9481,0.0,43,4,4
9482,1.0,15,2,2
9483,0.0,5,1,2
9484,0.0,33,2,1
9485,1.0,34,4,2
9486,1.0,36,2,1
9487,0.0,14,2,4
9488,1.0,23,3,2
9489,1.0,18,2,1
9490,0.0,37,2,2
9491,0.0,43,1,4
9492,1.0,20,4,4
9493,1.0,14,2,1
9494,0.0,26,3,4
9495,0.0,1,4,4
9496,0.0,50,3,2
9497,0.0,33,2,1
9498,1.0,31,2,2
9499,1.0,14,2,4
9500,1.0,48,3,1
9501,1.0,47,2,2
9502,1.0,47,3,1
9503,1.0,7,4,2
9504,0.0,23,3,2
9505,1.0,6,3,4
9506,1.0,13,3,2
9507,,25,4,2
9508,0.0,31,4,2
9509,0.0,24,3,2
9510,,31,3,2
9511,0.0,34,2,4
